short_name,long_name,Sub-Borough Area,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
rent_burden_med,Median rent burden,Park Slope/Carroll Gardens,0.236966824642877,0.271999999997206,0.00244,0.260999999998603,0.00272,0.00255,0.00279,0.00264,0.00262,0.00252,0.00242,0.00249,0.00248
rent_burden_med,Median rent burden,Sunset Park,0.274999999997817,0.352999999999156,0.00286,0.351999999998952,0.00319,0.00362,0.00336,0.00333,0.00376,0.00358,0.00382,0.00368,0.00333
rent_burden_med,Median rent burden,North Crown Heights/Prospect Heights,0.259999999998399,0.340999999996711,0.00304,0.323999999996886,0.00333,0.00292,0.00321,0.00327,0.00307,0.00335,0.00319,0.00312,0.00317
rent_burden_med,Median rent burden,South Crown Heights,0.280331950205436,0.294999999998254,0.00322,0.295999999998457,0.00368,0.00334,0.00346,0.00351,0.00371,0.00318,0.00377,0.00346,0.00319
rent_burden_med,Median rent burden,Bay Ridge,0.235919999999169,0.274999999997817,0.00285,0.298999999999069,0.00286,0.00318,0.00325,0.00313,0.00322,0.00297,0.00322,0.00289,0.00315
rent_burden_med,Median rent burden,Bensonhurst,0.290837438420567,0.319999999999709,0.00376,0.348999999998341,0.00336,0.00319,0.00364,0.00339,0.003,0.00331,0.00356,0.00331,0.00354
rent_burden_med,Median rent burden,Borough Park,0.32549999999901,0.368999999998778,0.00341,0.369999999998981,0.00395,0.00383,0.00446,0.005,0.00422,0.00467,0.00435,0.00439,0.0048
rent_burden_med,Median rent burden,Coney Island,0.294999999998254,0.297999999998865,0.00321,0.31499999999869,0.00312,0.00321,0.00352,0.00363,0.00327,0.00339,0.00342,0.00327,0.0033
rent_burden_med,Median rent burden,Flatbush,0.27161059647915,0.347999999998137,0.00317,0.330999999998312,0.00328,0.00332,0.00339,0.00359,0.00353,0.00359,0.0034,0.00349,0.00352
rent_burden_med,Median rent burden,Sheepshead Bay/Gravesend,0.278961038959096,0.349999999998545,0.00359,0.343999999997322,0.00322,0.00314,0.00318,0.00362,0.00327,0.00353,0.00357,0.0033,0.00332
rent_burden_med,Median rent burden,Brownsville/Ocean Hill,0.299999999999272,0.349999999998545,0.00334,0.318999999999505,0.00335,0.00363,0.00337,0.00339,0.00376,0.00348,0.00399,0.00344,0.00381
rent_burden_med,Median rent burden,East Flatbush,0.289263157894311,0.303999999996449,0.00331,0.327999999997701,0.00335,0.00331,0.00346,0.00354,0.00331,0.00382,0.00364,0.00327,0.00334
rent_burden_med,Median rent burden,Flatlands/Canarsie,0.251612903222849,0.291999999997643,0.00288,0.294999999998254,0.00289,0.0029,0.00274,0.00335,0.00326,0.00308,0.00333,0.00311,0.003
rent_burden_med,Median rent burden,Ozone Park/Woodhaven,0.271952662718832,0.332999999998719,0.00368,0.317999999999302,0.00335,0.00323,0.00319,0.00349,0.00344,0.00317,0.00337,0.00354,0.00351
rent_burden_med,Median rent burden,South Ozone Park/Howard Beach,0.26111999999921,0.36699999999837,0.00356,0.344999999997526,0.00301,0.00302,0.00414,0.00378,0.00362,0.00351,0.00412,0.00306,0.00371
rent_burden_med,Median rent burden,Bayside/Little Neck,0.248399999998583,0.330999999998312,0.00285,0.269999999996799,0.00324,0.00321,0.003,0.0034,0.00365,0.00313,0.00291,0.00281,0.00318
